,FirstNight,Libros,Tasa_PickUP,TasaNoShow,TasaCancelación,Estancia_Promedio,ResvGorro
195,2018-11-12,105.0,0.7156673109999999,0.03868472,0.14893617,6.825225200000001,147.38400527376962
196,2018-11-13,16.0,0.932960894,0.044692737,0.055865922,4.7211538,27.89457851542673
197,2018-11-14,22.0,0.9487179490000001,0.044871795,0.121794872,5.3932039000000005,35.96079670129572
198,2018-11-15,100.0,0.9264705879999999,0.014705882,0.069852941,4.232323200000001,176.55494677271332
199,2018-11-16,452.0,0.655555556,0.041062802,0.179710145,5.878327,588.6263505822159
200,2018-11-17,916.0,0.53474212,0.044412607,0.196275072,6.5071072999999995,1079.714007875332
201,2018-11-18,436.0,0.626287099,0.057540884,0.19442762,6.5823244999999995,538.3327398371941
202,2018-11-19,160.0,0.760115607,0.024566473999999998,0.11849711,6.302777799999999,242.1489528654787
203,2018-11-20,23.0,0.903553299,0.040609137000000003,0.106598985,5.0,37.52622663003236
204,2018-11-21,17.0,0.8732394370000001,0.063380282,0.08450704199999999,4.5333333,27.306152930357587
205,2018-11-22,31.0,0.955156951,0.058295964000000006,0.062780269,3.6987447999999996,53.49327347184226
206,2018-11-23,340.0,0.806872038,0.042654028,0.138033175,6.089264900000001,506.9507614126195
207,2018-11-24,434.0,0.7051349920000001,0.055584966,0.11222869199999999,6.6180957,620.45814946894
208,2018-11-25,233.0,0.7916331459999999,0.037811746,0.09332260699999999,6.4795509000000004,364.1814725557918
209,2018-11-26,110.0,0.725897921,0.018903592,0.151228733,6.521428599999999,158.0920917119475
210,2018-11-27,23.0,0.352848101,0.014240506000000002,0.379746835,4.836764700000001,19.02465675608524
211,2018-11-28,12.0,0.8733333329999999,0.146666667,0.08666666699999999,4.2905028,17.52041242808871
212,2018-11-29,18.0,0.920689655,0.027586207,0.14137931,5.4012345999999996,28.86570454486214
213,2018-11-30,310.0,0.764604811,0.0395189,0.126575029,6.343325800000001,458.9058355403546
214,2018-12-01,481.0,0.7181385509999999,0.08249603400000001,0.11422527800000001,6.775853,671.6368118292155
215,2018-12-02,638.0,0.624312767,0.034208919,0.22785583399999998,6.1746513,772.8085556195787
216,2018-12-03,638.0,0.7762863529999999,0.071588367,0.085011186,6.5432099,962.697881592835
217,2018-12-04,19.0,0.9916666670000001,0.1,0.091666667,5.5342465999999995,30.935562493825
218,2018-12-05,11.0,0.934010152,0.050761420999999994,0.34010152299999996,5.354260099999999,13.32612679525958
219,2018-12-06,15.0,0.735042735,0.037037037,0.384615385,3.7798407999999997,15.422602079842937
220,2018-12-07,284.0,0.719867914,0.049532195999999994,0.205283434,5.747425499999999,368.9462586336198
221,2018-12-08,309.0,0.758337609,0.11236531599999999,0.124166239,6.668527900000001,422.39297880998856
222,2018-12-09,583.0,0.8463187990000001,0.042172981,0.090779128,6.462358,937.4146295159975
223,2018-12-10,57.0,0.852941176,0.044117647,0.088235294,5.825991200000001,92.04998218427212
224,2018-12-11,11.0,0.923664122,0.129770992,0.114503817,4.680722900000001,16.305802569506277
225,2018-12-12,14.0,0.935714286,0.092857143,0.092857143,4.885057499999999,22.300811220757552
226,2018-12-13,12.0,0.76344086,0.021505376,0.268817204,3.8485803999999995,15.14002365592854
227,2018-12-14,290.0,0.75245478,0.037726098,0.145736434,6.6809378,417.7682297613315
228,2018-12-15,403.0,0.656073139,0.05703091,0.126686983,6.811550200000001,549.6066132081429
229,2018-12-16,394.0,0.723004695,0.044600939000000006,0.119131455,6.6442364000000005,571.3189045407004
230,2018-12-17,50.0,0.787018256,0.036511156,0.097363083,6.542372900000001,77.70675542872344
231,2018-12-18,12.0,0.9137931029999999,0.051724137999999996,0.25,5.7908497,16.33323423993282
232,2018-12-19,11.0,0.956521739,0.043478261,0.032608696,6.2461538,19.91472835240283
233,2018-12-20,13.0,0.9758454109999999,0.17391304300000002,0.048309179,5.4578313,20.193795816770585
234,2018-12-21,533.0,0.6931438129999999,0.017976588999999998,0.130434783,6.968944099999999,770.6284846464735
235,2018-12-22,698.0,0.581767293,0.053578569000000006,0.133946421,6.9638602,904.9557431805595
236,2018-12-23,485.0,0.58217941,0.021673691000000002,0.10355207699999999,6.4816817,672.986364563231
237,2018-12-24,130.0,0.71977507,0.015932521,0.121836926,6.5388941,193.20352796571396
238,2018-12-25,34.0,0.875989446,0.039577836,0.09498680699999999,5.715311,55.44040471337291
239,2018-12-26,55.0,0.9226190479999999,0.047619048,0.035714286,5.8375,97.11188041809564
240,2018-12-27,56.0,0.8850931679999999,0.02173913,0.102484472,4.4455446,92.68671705895314
241,2018-12-28,716.0,0.7551020409999999,0.02173913,0.135758651,6.6655348,1062.4417214223704
242,2018-12-29,570.0,0.7401273890000001,0.054352442,0.110828025,6.7682776,834.0094467721864
243,2018-12-30,423.0,0.651474531,0.035522788,0.091823056,10.181639,611.8918812333484
244,2018-12-31,83.0,0.746867168,0.009189641,0.118629908,10.136174,126.61548491678433
245,2019-01-01,40.0,0.939716312,0.014184397,0.09219858199999999,5.6732026,69.43600948060572
246,2019-01-02,29.0,0.907284768,,0.099337748,5.1088083,
247,2019-01-03,21.0,0.943319838,0.032388664,0.101214575,3.7793102999999997,35.49118888918631
248,2019-01-04,422.0,0.789109368,0.024919242999999997,0.118597139,8.0313067,648.8799910434454
249,2019-01-05,449.0,0.70681382,0.047504798,0.10940499,8.2527473,650.0930839580756
250,2019-01-06,183.0,0.831811263,0.0304414,0.099695586,7.7646166,292.6141051675099
251,2019-01-07,96.0,0.8403451999999999,0.021574972999999997,0.275080906,7.1331269,125.31054469302592
